ankleAngleX, ankleAngleY, ankleAngleZ, lowLegAngleMag,lowLegAngleX, lowLegAngleY, lowLegAngleZ, lowLegAngleVeloMag, lowLegAngleVeloX, lowLegAngleVeloY, lowLegAngleVeloZ, lowLegAngleAccelX, lowLegAngleAccelY, lowLegAngleAccelZ, footAngleMag, footAngleX, footAngleY, footAngleZ, footAngleVeloMag, footAngleVeloX, footAngleVeloY,  footAngleVeloZ, footAngleAccelMag, footAngleAccelX, footAngleAccelY, footAngleAccelZ, footPosMag, footPosX, footPosY, footPosZ,footSpeedMag, footSpeedX, footSpeedY, footSpeedZ, footAccelMag, footAccelX, footAccelY, footAccelZ, lowLegPosMag, lowLegPosX, lowLegPosY, lowLegPosZ, lowLegSpeedMag, lowLegSpeedX, lowLegSpeedY, lowLegSpeedZ, lowLegAccelMag, lowLegAccelX, lowLegAccelY, lowLegAccelZ, medGastro, tibAnterior,
1.5168017,-2.0994477,-2.2715368,3.675377,2.5491865,-2.0604684,-1.6626831,0.009467847,-0.009062202,0.00041838404,-0.0027095336,-0.029285178,-0.012302804,0.011051251,3.4450324,-1.5168017,2.0994477,2.2715368,0.0016029974,-0.00089287804,0.0012738175,-0.00038698647,0.009689636,-0.009689636,0.0,0.0,0.93772423,-0.1439649,-0.9189025,0.11924329,0.0069818753,-0.0019407272,-0.0002002716,0.0067037344,0.011541947,-0.0009775162,-0.010108948,0.0054836273,0.8905919,-0.12916249,-0.88105184,0.014790872,0.0069686235,-0.0020593405,-0.0003027916,0.0066505,0.012316442,-9.536743E-05,-0.0111579895,0.0052139163,2.746373,1.0971874,
1.5088238,-2.096683,-2.271825,3.6738803,2.5463688,-2.0607889,-1.6632954,0.008261544,-0.0071981605,0.003161612,-0.002538466,0.07456165,-0.010416093,-0.044219483,3.440031,-1.5088238,2.0966823,2.2718248,0.0025543405,-0.0018083607,0.0010134152,-0.0014924735,0.036619306,-0.036619306,0.0,0.0,0.93775386,-0.14400709,-0.9189067,0.119393125,0.0062287864,-0.0016874075,-0.000166893,0.005993545,0.030190168,0.01013279,0.001335144,-0.028407574,0.8906101,-0.12920591,-0.88106126,0.0149386125,0.0061710775,-0.0017368793,-0.00037670135,0.0059096143,0.03245564,0.012898445,-0.0029563904,-0.02963543,2.979281,1.0025063,
1.505276,-2.0909665,-2.270834,3.6743374,2.549635,-2.059581,-1.6607957,0.0065475935,-0.003468466,0.005356404,-0.0014661734,0.14918777,0.010064328,-0.011022487,3.434339,-1.505276,2.0909665,2.2708342,0.0024280543,-0.0010813018,0.0012650234,-0.0017680357,0.029082354,0.029082354,0.0,0.0,0.93776906,-0.1440568,-0.9188987,0.11951403,0.005238878,-0.001988411,0.0003194809,0.004836321,0.05163457,-0.012040138,0.019454956,-0.046288967,0.89061505,-0.12925725,-0.8810568,0.015058054,0.005203293,-0.00205338,0.00017881393,0.0047776476,0.052001823,-0.012660027,0.022220612,-0.04527867,3.4256878,0.9189641,
1.5051035,-2.0873518,-2.2692065,3.6809342,2.5590193,-2.0632389,-1.6564245,0.0039711343,-0.00021718351,0.0039422372,-0.0004260328,0.1300513,0.0057548704,0.009700903,3.430987,-1.5051035,2.0873516,2.2692065,0.0020767904,-2.9709961E-05,0.0014088951,-0.0015255131,0.042063672,0.042063672,0.0,0.0,0.9377678,-0.14410582,-0.91887724,0.11961028,0.004404956,-0.0019609928,0.0008583069,0.003849864,0.044974346,0.0010967255,0.02155304,-0.039458275,0.89060354,-0.1293085,-0.8810359,0.01515373,0.0044211876,-0.0020503998,0.000834465,0.0038270652,0.046190806,0.00011920929,0.026226044,-0.038023293,3.8332767,0.87440825,
1.5056571,-2.0880191,-2.268902,3.692176,2.568256,-2.07293,-1.6550493,0.0010246203,0.00076989667,0.000478381,-0.000477763,0.039483204,-0.01806225,0.031134667,3.4314344,-1.5056571,2.088019,2.2689018,0.0012913585,0.0004391825,0.00095733884,-0.00074714643,0.018755699,0.018755699,0.0,0.0,0.9377555,-0.14413589,-0.9188513,0.119676664,0.003094104,-0.0012028217,0.0010371208,0.002655387,0.057041366,0.030326843,0.0071525574,-0.047779083,0.89058286,-0.12934037,-0.88100916,0.015220191,0.0031364379,-0.0012743473,0.0010704994,0.0026584417,0.056902032,0.031042099,0.009441376,-0.046744943,3.9497306,0.84656084,
1.5026519,-2.0936117,-2.272144,3.7056847,2.5732558,-2.0896077,-1.6565002,0.004276422,-0.0008640144,-0.0038508913,-0.0016467841,-0.06535644,-0.038937803,0.06589792,3.4356673,-1.5026519,2.0936112,2.272144,0.0013646801,0.001025451,-1.6106307E-05,0.0009003015,0.02345074,0.02345074,0.0,0.0,0.9377441,-0.14416787,-0.9188278,0.1197296,0.002647008,-0.0012791157,0.0009417534,0.002117455,0.022064866,-0.0030517578,-0.0038146973,-0.021517277,0.8905621,-0.12937315,-0.8809825,0.015274101,0.0027395783,-0.0013113022,0.001065731,0.0021563843,0.020137528,-0.0014781952,-0.00019073486,-0.020082295,3.9254694,0.78529656,
1.4955003,-2.1067388,-2.2768517,3.7204256,2.5744689,-2.1142168,-1.6564313,0.010420448,-0.0034580631,-0.009624976,-0.0019968434,-0.10376194,-0.025207056,0.04353708,3.4436789,-1.4955003,2.106739,2.2768517,0.0024887112,0.0013494296,-0.0006462827,0.0019887285,0.012959144,0.012959144,0.0,0.0,0.93774056,-0.1442154,-0.91880983,0.11978191,0.0029169351,-0.0019013882,0.0007176399,0.002092421,0.026474942,-0.0248909,-0.008964539,-0.001001358,0.8905481,-0.12942089,-0.8809604,0.015327929,0.003010871,-0.0019097328,0.0008845329,0.002153106,0.025010804,-0.023937225,-0.007247925,-0.00013113022,3.9788442,0.74631023,
1.4886979,-2.1229641,-2.281412,3.7316391,2.5749288,-2.1350605,-1.6542032,0.013199958,-0.004023188,-0.012522678,-0.0011114782,-0.022604987,-0.028988132,0.029761624,3.4536989,-1.4886979,2.1229634,2.281412,0.0031249833,0.0006464453,-0.001370986,0.0027327691,0.02811937,-0.02811937,0.0,0.0,0.93773776,-0.14426172,-0.91879475,0.119820274,0.0024800017,-0.0018525124,0.000603199,0.0015345216,0.022864379,0.0019550323,-0.0045776367,-0.022315979,0.8905378,-0.1294662,-0.88094264,0.015367406,0.0025067565,-0.0018125772,0.00071048737,0.0015791133,0.02430469,0.0038862228,-0.0069618225,-0.02295971,4.289388,0.81314397,
1.4849757,-2.137273,-2.2876034,3.7345715,2.575832,-2.1401484,-1.6528393,0.012984645,-0.003759636,-0.012349835,-0.0013956076,0.010542069,-0.042790305,0.020692497,3.4649997,-1.4849757,2.1372736,2.2876039,0.004312195,-0.0014404044,-0.0024407436,0.0032500816,0.083473995,-0.083473995,0.0,0.0,0.93773365,-0.1443131,-0.91877794,0.1198549,0.0025678286,-0.0020551682,0.0006723404,0.0013849139,0.010448529,-0.008106232,0.0027656555,-0.0059843063,0.89053124,-0.12951429,-0.88092834,0.015401548,0.0024273563,-0.0019234419,0.0005722046,0.0013656542,0.011097956,-0.0044345856,-0.005531311,-0.008538365,4.633898,0.9356725,
1.4826913,-2.1487448,-2.2964332,3.731571,2.576723,-2.1335087,-1.6532575,0.012365487,-0.00489698,-0.011075199,-0.0025029653,-0.045493748,-0.025980119,0.022564614,3.4769359,-1.4826913,2.1487448,2.2964332,0.006288034,-0.003929586,-0.0030902466,0.003814197,0.099567264,-0.099567264,0.0,0.0,0.93773687,-0.14437658,-0.9187626,0.11992144,0.0037292256,-0.0025391579,0.00061273575,0.0026616454,0.054667607,-0.019359589,-0.0023841858,0.05106926,0.8905346,-0.12957329,-0.8809219,0.015465526,0.003490535,-0.002359748,0.00025749207,0.0025591254,0.052364577,-0.01745224,-0.012588501,0.04773885,4.6484547,1.0192147,
1.4800265,-2.1578853,-2.3038027,3.726245,2.5781932,-2.1219988,-1.653766,0.010465617,-0.005656321,-0.008544539,-0.0021274448,-0.030373652,0.03542956,-0.023563504,3.4863238,-1.4800265,2.1578853,2.3038025,0.00583885,-0.0043394687,-0.0022045076,0.0032251093,0.0163953,-0.0163953,0.0,0.0,0.9377541,-0.14442763,-0.9187599,0.12001533,0.0042763553,-0.0020420551,0.00010967255,0.0037556887,0.05210934,0.01988411,-0.020122528,0.04376173,0.8905505,-0.12962164,-0.8809293,0.015556125,0.004118437,-0.0019341707,-0.00029563904,0.0036239624,0.050926577,0.017023087,-0.022125244,0.04259348,4.910476,1.0080757,
1.475808,-2.1619184,-2.3057153,3.716497,2.579524,-2.103073,-1.6539314,0.0060543576,-0.0046162056,-0.0037932408,-0.0009783759,0.04160462,0.044763334,-0.09769357,3.4882977,-1.475808,2.161918,2.3057153,0.0022404836,-0.0017969118,-0.0010854242,0.0007827701,0.101702265,0.101702265,0.0,0.0,0.9377783,-0.14445387,-0.9187693,0.12010084,0.0035976195,-0.0010496378,-0.00037670135,0.0034204125,0.046197172,0.039696693,-0.019454956,-0.013411045,0.89056915,-0.1296458,-0.8809431,0.015640363,0.0035486869,-0.0009661913,-0.0005531311,0.003369525,0.041338112,0.038719177,-0.010299683,-0.010177493,5.9391527,0.9189641,
1.4717836,-2.1617494,-2.305179,3.7059906,2.5824647,-2.0802631,-1.6546141,0.002221248,-0.001983045,-5.786409E-05,-0.0009990635,0.10532643,0.031805765,-0.068949565,3.4861386,-1.4717836,2.1617498,2.3051794,0.0012959343,0.00084247283,-0.00029028012,-0.000940969,0.10557539,0.10557539,0.0,0.0,0.93779963,-0.1444777,-0.91877913,0.12016379,0.0027209243,-0.00095307827,-0.00039339066,0.0025179982,0.03630876,0.003862381,-0.000667572,-0.036096573,0.89058137,-0.12966797,-0.8809511,0.015704203,0.0027220624,-0.0008869171,-0.0003194809,0.002553612,0.03409612,0.003170967,0.009346008,-0.032636523,6.8901935,0.82428294,
1.469475,-2.1563842,-2.3069928,3.7008462,2.5885088,-2.0607276,-1.6580973,0.005191989,0.00088755717,0.0043828846,-0.0026380508,0.11482408,0.03508558,-0.0076934835,3.4830394,-1.469475,2.1563838,2.3069928,0.002486279,0.0021337285,0.0005868594,-0.0011333061,0.051650226,0.051650226,0.0,0.0,0.9378151,-0.14451675,-0.918783,0.12020775,0.0023571916,-0.0015622377,-0.00015497208,0.001758337,0.040099952,-0.024366379,0.009536743,-0.030386448,0.89058673,-0.12970749,-0.88094985,0.015749974,0.0024193202,-0.0015807152,5.00679E-05,0.0018308312,0.042714573,-0.027751923,0.014781952,-0.028911233,6.9920907,0.75744915,
1.4703425,-2.151215,-2.310449,3.7033336,2.595752,-2.0516603,-1.6635625,0.0072106807,0.0033299024,0.005130034,-0.0038194787,0.09769381,0.03927201,-0.015433407,3.4825003,-1.4703425,2.1512148,2.3104491,0.0031131124,0.00221878,0.0015686597,-0.0015191413,0.0034020655,0.0034020655,0.0,0.0,0.9378244,-0.1445642,-0.91878426,0.1202139,0.0019143654,-0.0018978119,-5.00679E-05,0.00024616718,0.06210021,-0.013422966,0.004196167,-0.060486794,0.89059025,-0.1297576,-0.88094586,0.01575762,0.0020339852,-0.0020045042,0.00015974045,0.00030584633,0.063462794,-0.016951561,0.004386902,-0.060999393,6.5796494,0.7518797,
1.4741695,-2.146795,-2.3108623,3.7093923,2.6016467,-2.0516553,-1.6678538,0.006974054,0.0045993947,0.0045967107,-0.002520565,0.050779693,0.002163807,-0.04462015,3.4816651,-1.4741695,2.1467957,2.3108623,0.003575634,0.0017917788,0.0016227548,-0.002634645,0.01708005,-0.01708005,0.0,0.0,0.93782485,-0.14459014,-0.91878486,0.12018116,0.0016712367,-0.0010377169,-2.3841858E-05,-0.0013098121,0.07112268,0.0344038,0.0010490417,-0.06223917,0.8905906,-0.12978528,-0.88094276,0.015726008,0.0016854724,-0.0011074543,0.00012397766,-0.0012645125,0.072354734,0.035881996,-0.0014305115,-0.062814355,6.307924,0.7685881,
1.4804562,-2.1422868,-2.3094609,3.718533,2.608311,-2.0567808,-1.6714827,0.0074261045,0.0058172345,0.0044934805,-0.0010561465,0.04871359,-0.004151212,-0.0019167922,3.4806254,-1.4804562,2.1422868,2.3094609,0.0034298806,0.0015035432,0.0015189745,-0.0026825648,0.011529424,-0.011529424,0.0,0.0,0.93781304,-0.14459099,-0.9187802,0.120123476,0.0023150274,-3.3974648E-05,0.00018596649,-0.0023072958,0.05722226,0.04014969,0.008392334,-0.03989935,0.8905823,-0.12978756,-0.8809351,0.015669163,0.0022962864,-9.119511E-05,0.00030755997,-0.0022737682,0.057759255,0.040650368,0.0073432922,-0.040370226,6.3030715,0.74631023,
1.4850421,-2.1418426,-2.3076236,3.7298124,2.616183,-2.0660896,-1.6728303,0.005566647,0.005394023,0.0013492673,-0.0002674887,-0.016928464,-0.0144704105,0.02647195,3.481087,-1.4850421,2.1418426,2.3076236,0.003354922,0.0024151315,0.0011572143,-0.002020766,0.036463533,0.036463533,0.0,0.0,0.9377983,-0.14459494,-0.918772,0.12006679,0.0022965465,-0.00015795231,0.00032901764,-0.0022673607,0.0077386205,-0.0049591064,0.005722046,0.0015974045,0.89056855,-0.1297926,-0.88092136,0.015614317,0.0022703114,-0.0002014637,0.00054836273,-0.0021938607,0.011065647,-0.0044107437,0.009632111,0.003196299,6.026493,0.71289337,
1.4845576,-2.1475995,-2.3060904,3.7401953,2.622261,-2.079459,-1.6699276,0.0038550643,0.002181226,-0.0031762575,0.00012313659,-0.12851188,-0.013652593,0.04518371,3.4834101,-1.4845576,2.1475992,2.3060904,0.0030882386,0.0028420654,0.00081589946,-0.00089117326,0.017077355,0.017077355,0.0,0.0,0.93779236,-0.14462025,-0.9187647,0.12004539,0.0013574741,-0.0010126829,0.00029087067,-0.0008559227,0.06602032,-0.034189224,-0.0015258789,0.05645752,0.8905579,-0.12981921,-0.880907,0.015595316,0.0014286521,-0.001064539,0.0005745888,-0.0007600337,0.06695009,-0.03452301,0.0010490417,0.05735308,5.1385317,0.7518797,
1.481212,-2.156188,-2.3074756,3.7498834,2.6240911,-2.09455,-1.66992,0.005965919,-0.0007708974,-0.0057515465,-0.0013847817,-0.11808493,-0.026620677,0.03220529,3.4882052,-1.481212,2.1561875,2.3074753,0.0016435517,0.0016343943,0.00015038252,-8.6040964E-05,0.048306845,-0.048306845,0.0,0.0,0.93779355,-0.14465287,-0.9187598,0.12005286,0.0013526848,-0.0013047457,0.00019550323,0.00029861927,0.047788918,-0.01168251,-0.0038146973,0.04618168,0.89055383,-0.12985216,-0.8808979,0.015604305,0.0014138964,-0.0013178587,0.00036478043,0.00035956502,0.04667662,-0.01013279,-0.008392334,0.04478395,4.1001506,0.8799777,
1.4785988,-2.1628296,-2.3109555,3.754689,2.6208417,-2.1007478,-1.6780158,0.0062326104,-0.001834186,-0.0052459408,-0.0028215777,-0.042531546,-0.032732587,-0.0026473356,3.4935086,-1.4785988,2.1628296,2.3109555,0.000716786,-0.00021089465,-0.00066793215,-0.00015222435,0.07381155,-0.07381155,0.0,0.0,0.93779206,-0.14465448,-0.91875696,0.12006086,0.0003459622,-6.4373016E-05,0.00011444092,0.00032007694,0.049728155,0.049614906,-0.0032424927,0.0008583069,0.8905517,-0.12985188,-0.8808956,0.015612325,0.00033352556,1.13248825E-05,9.059906E-05,0.00032078475,0.05430887,0.053167343,-0.010967255,-0.0015512109,3.4936192,1.0414926,
1.477594,-2.164087,-2.3123593,3.749839,2.6166315,-2.0903904,-1.6866537,0.003283735,-0.002063876,-0.001420435,-0.0021226623,-0.0091876,0.0041641737,-0.035888214,3.4947908,-1.477594,2.164087,2.3123593,0.0019027215,-0.0014836255,-0.0005638278,-0.0010494296,0.050909236,-0.050909236,0.0,0.0,0.9377896,-0.14463757,-0.9187546,0.12008076,0.0010490054,0.0006765127,9.536743E-05,0.00079602003,0.035231743,0.02963543,-0.00076293945,0.019037724,0.89055103,-0.12983249,-0.88089746,0.01563102,0.0010798251,0.0007754564,-7.390976E-05,0.0007478148,0.03562729,0.030565262,-0.006580353,0.017081201,3.3189383,1.208577,
1.4776994,-2.1602128,-2.311169,3.7386801,2.6131003,-2.0719466,-1.6901107,0.0037244253,-0.0022350564,0.0029758788,-0.0001414647,-0.006847214,0.03337245,0.0032450492,3.4916492,-1.4776994,2.1602123,2.311169,0.0025037508,-0.0022930321,0.00027048346,-0.0009683034,0.032376263,-0.032376263,0.0,0.0,0.93778676,-0.14461389,-0.9187506,0.12011755,0.0017573473,0.0009471178,0.00015974045,0.0014716387,0.029225511,0.0108242035,0.0025749207,0.027024746,0.8905505,-0.1298086,-0.88089985,0.015665561,0.001682534,0.00095546246,-9.536743E-05,0.0013816357,0.026369423,0.007200241,-0.0008583069,0.025352836,3.3820176,1.2364244,
1.4772642,-2.154407,-2.3103375,3.7291,2.6082282,-2.0601726,-1.6908643,0.0056733526,-0.0028180124,0.0048217834,0.0009980688,-0.02331824,0.019458173,0.05789319,3.4873254,-1.4772642,2.154407,2.3103375,0.0027469925,-0.002596834,0.0007569378,0.00047902635,0.012152074,-0.012152074,0.0,0.0,0.93778086,-0.14457963,-0.91874385,0.120163746,0.0023161375,0.0013703108,0.000269413,0.001847744,0.023067746,0.01692772,0.004386902,0.015044212,0.8905465,-0.12977678,-0.8808997,0.015709028,0.0021549738,0.0012731552,4.7683716E-06,0.0017386675,0.019531619,0.01270771,0.004005432,0.014281273,3.6294823,1.06934,
1.4728322,-2.151214,-2.3112872,3.724119,2.5981133,-2.0626776,-1.692404,0.0063142045,-0.0051609892,0.0036240881,0.0003152056,-0.09371907,0.020849941,0.038638335,3.4841073,-1.4728322,2.151214,2.3112872,0.0030010974,-0.002298879,0.0012781863,0.0014449847,0.0119182,0.0119182,0.0,0.0,0.9377763,-0.144544,-0.9187368,0.12022506,0.002850372,0.001425147,0.00028133392,0.002452433,0.024291499,0.002193451,0.00047683716,0.024187565,0.8905415,-0.12974586,-0.8808982,0.015767701,0.0026536016,0.0012367964,6.198883E-05,0.002346933,0.024481272,-0.0014543533,0.0022888184,0.024330616,4.037071,0.8576998,
1.4631609,-2.1483102,-2.3103714,3.7191026,2.5818186,-2.0726676,-1.6941035,0.009100566,-0.008330387,0.003655947,-0.00024288349,-0.1267759,0.0031041773,-0.051586352,3.4776278,-1.4631609,2.1483104,2.3103714,0.0021422363,-0.0016513274,0.0013557908,0.00015532583,0.025902065,0.025902065,0.0,0.0,0.93777394,-0.14451265,-0.91872823,0.12030984,0.003631924,0.0012540817,0.00034332275,0.0033912063,0.038249727,-0.006842613,0.0024795532,0.037550926,0.89053464,-0.1297182,-0.8808938,0.015850414,0.0034928946,0.0011062622,0.00017404556,0.0033085048,0.0390736,-0.005221367,0.0044822693,0.038462877,4.5028872,0.7240323,
1.4499859,-2.145076,-2.3083029,3.7104588,2.562318,-2.0803244,-1.6953703,0.011012694,-0.010270143,0.0039559742,-0.00039224746,-0.077590235,-0.0014334917,-0.022936696,3.4687278,-1.4499859,2.1450758,2.3083029,0.0017461756,-0.001063979,0.0013199535,-0.00041809157,0.023493934,0.023493934,0.0,0.0,0.9377709,-0.1444864,-0.9187162,0.12040979,0.004161585,0.0010502338,0.00048160553,0.0039979815,0.026194729,-0.008153915,0.005531311,0.024271011,0.890524,-0.129695,-0.8808847,0.01594885,0.0040617855,0.0009280443,0.00036478043,0.003937483,0.027239816,-0.0071287155,0.0076293945,0.02515912,4.847397,0.7017544,
1.436478,-2.142128,-2.3099418,3.6989067,2.5431993,-2.0819197,-1.6969558,0.010489824,-0.009951357,0.0030097547,-0.0013958109,0.012751445,-0.029301317,0.06356582,3.4623709,-1.436478,2.142128,2.3099418,0.0015889738,-0.00089911465,0.00058742054,0.0011710541,0.006594574,0.006594574,0.0,0.0,0.9377732,-0.14448135,-0.91870755,0.120499924,0.0036276525,0.00020205975,0.00034570694,0.003605485,0.037776634,-0.033926964,-0.0054359436,-0.015699863,0.8905186,-0.12969258,-0.880878,0.016037919,0.0035741953,9.6559525E-05,0.000269413,0.0035627186,0.03668046,-0.03325939,-0.0038146973,-0.014990568,4.750352,0.74631023,
1.4243208,-2.1360695,-2.3140817,3.6860986,2.5260513,-2.0782883,-1.6991482,0.009988769,-0.008428909,0.004602069,-0.0027477187,0.060897917,-0.021048253,0.009443825,3.4563644,-1.4243206,2.1360693,2.3140817,0.0015558967,-0.0006610576,6.1214174E-05,0.0014071497,0.009522282,0.009522282,0.0,0.0,0.9377905,-0.1445024,-0.91871274,0.120569885,0.002929779,-0.00084221363,-0.00020742416,0.002798438,0.057240345,-0.041770935,-0.022125244,-0.032281876,0.89052945,-0.12971511,-0.88088435,0.016107228,0.002926306,-0.0009012222,-0.00025510788,0.002772361,0.05506877,-0.03991127,-0.020980835,-0.031614304,4.1826386,0.7685881,
1.4107237,-2.1277654,-2.3165638,3.6729643,2.508391,-2.0752666,-1.700562,0.011795798,-0.00946039,0.0064011654,-0.0029439698,-0.04125923,0.00735912,-0.04733889,3.4473166,-1.4107237,2.1277647,2.3165638,0.00067636947,-0.00058934273,0.00024519218,0.00022367733,0.0028685946,0.0028685946,0.0,0.0,0.9378182,-0.14453155,-0.91872495,0.12065731,0.0037184902,-0.0011658669,-0.0004887581,0.0034970045,0.032787688,-0.012946129,-0.011253357,0.027942657,0.89054894,-0.12974513,-0.88089806,0.01619399,0.0037129484,-0.0012004375,-0.00054836273,0.0034704804,0.03256744,-0.011968613,-0.011730194,0.027924776,3.760493,0.71289337,
1.3906248,-2.1235151,-2.3162458,3.6576402,2.4843998,-2.0770195,-1.7006115,0.014193503,-0.0135970265,0.003271535,-0.002423522,-0.16546547,-0.020029753,-0.02924762,3.4362981,-1.3906248,2.1235151,2.3162453,0.00059231295,0.00016720741,-0.0002555517,-0.0005075132,0.030262005,0.030262005,0.0,0.0,0.93784463,-0.14455578,-0.9187315,0.12078323,0.0051359846,-0.0009691715,-0.00026226044,0.0050368905,0.06275335,0.007867813,0.009059906,0.06159544,0.89056087,-0.12976821,-0.8809044,0.016320186,0.0051378035,-0.00092327595,-0.0002527237,0.005047843,0.06514345,0.011086464,0.0118255615,0.0630945,4.090446,0.6683375,
1.359016,-2.1282618,-2.3138618,3.6349277,2.4467573,-2.0827909,-1.6994293,0.020761512,-0.020452678,-0.002623558,-0.0024177078,-0.27422607,0.0017335487,-0.008816884,3.4249637,-1.359016,2.1282613,2.3138618,0.0018808029,0.00172119,-0.000212213,-0.0007279353,0.062159304,0.062159304,0.0,0.0,0.9378699,-0.14457673,-0.9187318,0.12095202,0.006803242,-0.0008380413,-1.1920929E-05,0.006751418,0.06950649,0.0052452087,0.01001358,0.068581104,0.89056295,-0.1297879,-0.8809004,0.016490672,0.0068666735,-0.0007879734,0.00015974045,0.006819442,0.07296023,0.0054121017,0.016498566,0.07086396,5.1094184,0.69618493,
1.313589,-2.1402915,-2.3116992,3.6034935,2.3907616,-2.0932703,-1.6993068,0.030873816,-0.02972516,-0.006910359,-0.004674862,-0.3708993,0.016275693,-0.026331155,3.4132555,-1.313589,2.140291,2.311699,0.0025732042,0.002159141,0.00019467935,-0.0013862142,0.017518038,0.017518038,0.0,0.0,0.93790704,-0.14461845,-0.91873276,0.12118291,0.009385397,-0.00166893,-3.8146973E-05,0.00923574,0.10478868,-0.03323555,-0.0010490417,0.099372864,0.8905692,-0.12982883,-0.8808963,0.01672356,0.009459661,-0.0016367435,0.00016450882,0.009315535,0.105458364,-0.033950806,0.00019073486,0.09984374,6.3467417,0.75744915,
1.2598457,-2.1563604,-2.3097143,3.5655777,2.318115,-2.1083286,-1.7013637,0.03851416,-0.03658882,-0.009578062,-0.0072704526,-0.27454644,-0.0033769726,-0.0640895,3.4017465,-1.2598457,2.15636,2.3097143,0.0031951077,0.0011250393,0.00011025503,-0.0029884516,0.041364066,-0.041364066,0.0,0.0,0.93795586,-0.14468274,-0.9187397,0.12143113,0.010259935,-0.0025713444,-0.00027656555,0.009928644,0.04649836,-0.036096573,-0.009536743,0.02771616,0.89058787,-0.12989059,-0.88090134,0.016972795,0.0102729695,-0.0024706125,-0.00020265579,0.009969398,0.044858605,-0.03335476,-0.0146865845,0.026154518,7.5889173,0.77415764,
1.2038038,-2.1789153,-2.3044925,3.5235128,2.231676,-2.128562,-1.7041091,0.042034242,-0.038895637,-0.0141629055,-0.0073088426,-0.09227261,-0.006162445,-0.0818436,3.3922706,-1.2038038,2.178915,2.3044925,0.005120511,0.0009333306,-4.3806103E-05,-0.0050345417,0.007668347,-0.007668347,0.0,0.0,0.9380026,-0.14472976,-0.9187561,0.121611394,0.007481004,-0.0018811226,-0.0006580353,0.007210672,0.1132028,0.027608871,-0.015258789,-0.10871887,0.8906133,-0.12993273,-0.88091725,0.01715394,0.0074664345,-0.0016856194,-0.0006365776,0.007245764,0.114700906,0.031399727,-0.017356873,-0.10894537,8.729196,0.7407407,
1.1517704,-2.2027411,-2.3014996,3.4794273,2.1356647,-2.152512,-1.7064705,0.0427166,-0.03911279,-0.016091798,-0.005995945,-0.008686185,-0.036591526,0.09687491,3.3875573,-1.1517702,2.202741,2.3014998,0.0035751674,-0.0022442995,-0.00095859426,-0.002612669,0.1271052,-0.1271052,0.0,0.0,0.93803406,-0.14474045,-0.91877216,0.12172008,0.0044153444,-0.0004273653,-0.000641346,0.004347563,0.1284435,0.05815029,0.000667572,-0.114524364,0.8906387,-0.12993844,-0.88094,0.017260859,0.0043786373,-0.00022828579,-0.000910759,0.0042767823,0.13274848,0.058293343,-0.010967255,-0.118759274,9.165898,0.7184628,
1.1056191,-2.222524,-2.302755,3.4386296,2.0423164,-2.176609,-1.7074804,0.039651323,-0.036830988,-0.013640158,-0.0054453677,0.091272146,-0.0068647135,0.11479244,3.3859544,-1.1056191,2.2225237,2.3027554,0.0047280616,-0.0045837825,-0.0011302121,0.000257142,0.09357932,-0.09357932,0.0,0.0,0.9380594,-0.14474824,-0.91878545,0.1218062,0.0034992562,-0.0003117323,-0.00053167343,0.0034445524,0.036678642,0.0046253204,0.004386902,-0.036120415,0.89066595,-0.12994353,-0.88096523,0.017343057,0.0034451713,-0.00020384789,-0.0010085106,0.0032879412,0.039758455,0.0009775162,-0.0039100647,-0.039553642,8.442913,0.74631023,
1.0633246,-2.241148,-2.3062265,3.4050915,1.9599073,-2.200347,-1.7064248,0.036397927,-0.033751935,-0.012443791,-0.0055468893,0.12316212,0.02056382,0.040784538,3.3870463,-1.0633246,2.2411475,2.3062265,0.004653176,-0.004431968,-0.00061611657,0.0012767555,0.006072577,0.006072577,0.0,0.0,0.9380919,-0.14478138,-0.91879845,0.12191828,0.004704126,-0.0013256073,-0.0005197525,0.0044834614,0.058067773,-0.040555,0.00047683716,0.04155636,0.8906967,-0.12997626,-0.8809894,0.017451199,0.004621359,-0.001308918,-0.00096559525,0.004325658,0.060661394,-0.044202805,0.0017166138,0.041508675,7.113397,0.79643553,
1.0259148,-2.2571146,-2.309631,3.37548,1.8892796,-2.2173202,-1.7052802,0.032405052,-0.030094136,-0.0106208585,-0.0056238538,0.14631197,0.0044313655,-0.02530017,3.388431,-1.0259148,2.257115,2.309631,0.0042899116,-0.0042110477,-0.0005053324,0.00064425124,0.008836817,0.008836817,0.0,0.0,0.93812597,-0.14482999,-0.91880786,0.12205193,0.0057009915,-0.0019443035,-0.00037670135,0.0053459406,0.042841457,-0.024747849,0.005722046,0.03449917,0.8907262,-0.13002414,-0.8810095,0.01758102,0.005593076,-0.0019150972,-0.0008058548,0.005192831,0.04280111,-0.02424717,0.006389618,0.034686923,5.8760734,0.8409914,
